id;email;type_plan;city;;;;;;;;;;
16565;paciente_16565@email.com;Complete;City_3;;;;;;;;;;
16566;paciente_16566@email.com;Complete;City_1;;;;;;;;;;
16567;paciente_16567@email.com;Complete;City_3;;;;;;;;;;
16568;paciente_16568@email.com;Intermediary;City_5;;;;;;;;;;
16569;paciente_16569@email.com;Complete;City_3;;;;;;;;;;
16570;paciente_16570@email.com;Basic;City_3;;;;;;;;;;
16571;paciente_16571@email.com;Basic;City_3;;;;;;;;;;
16572;paciente_16572@email.com;Intermediary;City_3;;;;;;;;;;
16573;paciente_16573@email.com;Complete;City_2;;;;;;;;;;
16574;paciente_16574@email.com;Basic;City_4;;;;;;;;;;
16577;paciente_16577@email.com;Basic;City_3;;;;;;;;;;
16579;paciente_16579@email.com;Basic;City_1;;;;;;;;;;
16580;paciente_16580@email.com;Basic;City_2;;;;;;;;;;
16581;paciente_16581@email.com;Intermediary;City_4;;;;;;;;;;
16582;paciente_16582@email.com;Complete;City_5;;;;;;;;;;
16583;paciente_16583@email.com;Basic;City_4;;;;;;;;;;
16586;paciente_16586@email.com;Complete;City_1;;;;;;;;;;
16587;paciente_16587@email.com;Complete;City_1;;;;;;;;;;
16589;paciente_16589@email.com;Basic;City_1;;;;;;;;;;
16593;paciente_16593@email.com;Complete;City_1;;;;;;;;;;
16596;paciente_16596@email.com;Complete;City_3;;;;;;;;;;
16597;paciente_16597@email.com;Basic;City_5;;;;;;;;;;
16598;paciente_16598@email.com;Basic;City_2;;;;;;;;;;
16599;paciente_16599@email.com;Complete;City_3;;;;;;;;;;
16600;paciente_16600@email.com;Intermediary;City_1;;;;;;;;;;
16602;paciente_16602@email.com;Basic;City_5;;;;;;;;;;
16603;paciente_16603@email.com;Complete;City_5;;;;;;;;;;
16604;paciente_16604@email.com;Complete;City_2;;;;;;;;;;
16605;paciente_16605@email.com;Basic;City_4;;;;;;;;;;
16606;paciente_16606@email.com;Complete;City_5;;;;;;;;;;
16607;paciente_16607@email.com;Basic;City_4;;;;;;;;;;
16608;paciente_16608@email.com;Basic;City_3;;;;;;;;;;
16609;paciente_16609@email.com;Intermediary;City_2;;;;;;;;;;
16610;paciente_16610@email.com;Complete;City_5;;;;;;;;;;
16612;paciente_16612@email.com;Intermediary;City_1;;;;;;;;;;
16615;paciente_16615@email.com;Complete;City_1;;;;;;;;;;
16616;paciente_16616@email.com;Complete;City_3;;;;;;;;;;
16617;paciente_16617@email.com;Intermediary;City_3;;;;;;;;;;
16618;paciente_16618@email.com;Intermediary;City_3;;;;;;;;;;
16619;paciente_16619@email.com;Basic;City_1;;;;;;;;;;
16620;paciente_16620@email.com;Intermediary;City_4;;;;;;;;;;
16621;paciente_16621@email.com;Complete;City_4;;;;;;;;;;
16622;paciente_16622@email.com;Basic;City_1;;;;;;;;;;
16623;paciente_16623@email.com;Complete;City_1;;;;;;;;;;
16624;paciente_16624@email.com;Basic;City_2;;;;;;;;;;
16626;paciente_16626@email.com;Intermediary;City_4;;;;;;;;;;
16628;paciente_16628@email.com;Intermediary;City_5;;;;;;;;;;
16631;paciente_16631@email.com;Complete;City_4;;;;;;;;;;
16632;paciente_16632@email.com;Complete;City_5;;;;;;;;;;
16633;paciente_16633@email.com;Basic;City_4;;;;;;;;;;
16634;paciente_16634@email.com;Basic;City_3;;;;;;;;;;
16635;paciente_16635@email.com;Intermediary;City_2;;;;;;;;;;
16636;paciente_16636@email.com;Intermediary;City_1;;;;;;;;;;
16637;paciente_16637@email.com;Basic;City_1;;;;;;;;;;
16638;paciente_16638@email.com;Basic;City_3;;;;;;;;;;
16639;paciente_16639@email.com;Intermediary;City_2;;;;;;;;;;
16641;paciente_16641@email.com;Basic;City_3;;;;;;;;;;
16643;paciente_16643@email.com;Complete;City_1;;;;;;;;;;
16644;paciente_16644@email.com;Complete;City_5;;;;;;;;;;
16645;paciente_16645@email.com;Intermediary;City_4;;;;;;;;;;
16646;paciente_16646@email.com;Basic;City_4;;;;;;;;;;
16647;paciente_16647@email.com;Basic;City_3;;;;;;;;;;
16648;paciente_16648@email.com;Basic;City_1;;;;;;;;;;
16649;paciente_16649@email.com;Complete;City_4;;;;;;;;;;
16651;paciente_16651@email.com;Intermediary;City_2;;;;;;;;;;
16652;paciente_16652@email.com;Intermediary;City_4;;;;;;;;;;
16653;paciente_16653@email.com;Basic;City_3;;;;;;;;;;
16654;paciente_16654@email.com;Complete;City_4;;;;;;;;;;
16655;paciente_16655@email.com;Complete;City_5;;;;;;;;;;
16656;paciente_16656@email.com;Intermediary;City_2;;;;;;;;;;
16657;paciente_16657@email.com;Complete;City_1;;;;;;;;;;
16658;paciente_16658@email.com;Complete;City_4;;;;;;;;;;
16659;paciente_16659@email.com;Basic;City_2;;;;;;;;;;
16660;paciente_16660@email.com;Basic;City_3;;;;;;;;;;
16661;paciente_16661@email.com;Intermediary;City_4;;;;;;;;;;
16664;paciente_16664@email.com;Basic;City_3;;;;;;;;;;
16665;paciente_16665@email.com;Complete;City_3;;;;;;;;;;
16666;paciente_16666@email.com;Complete;City_4;;;;;;;;;;
16668;paciente_16668@email.com;Intermediary;City_4;;;;;;;;;;
16669;paciente_16669@email.com;Intermediary;City_5;;;;;;;;;;
16671;paciente_16671@email.com;Intermediary;City_5;;;;;;;;;;
16673;paciente_16673@email.com;Complete;City_1;;;;;;;;;;
16675;paciente_16675@email.com;Intermediary;City_2;;;;;;;;;;
16678;paciente_16678@email.com;Basic;City_4;;;;;;;;;;
16680;paciente_16680@email.com;Basic;City_2;;;;;;;;;;
16681;paciente_16681@email.com;Complete;City_2;;;;;;;;;;
16682;paciente_16682@email.com;Intermediary;City_5;;;;;;;;;;
16683;paciente_16683@email.com;Complete;City_3;;;;;;;;;;
16684;paciente_16684@email.com;Basic;City_3;;;;;;;;;;
16685;paciente_16685@email.com;Complete;City_3;;;;;;;;;;
16687;paciente_16687@email.com;Intermediary;City_2;;;;;;;;;;
16689;paciente_16689@email.com;Intermediary;City_5;;;;;;;;;;
16690;paciente_16690@email.com;Complete;City_4;;;;;;;;;;
16691;paciente_16691@email.com;Complete;City_2;;;;;;;;;;
16692;paciente_16692@email.com;Intermediary;City_4;;;;;;;;;;
16694;paciente_16694@email.com;Basic;City_1;;;;;;;;;;
16695;paciente_16695@email.com;Complete;City_1;;;;;;;;;;
16696;paciente_16696@email.com;Basic;City_2;;;;;;;;;;
16697;paciente_16697@email.com;Intermediary;City_4;;;;;;;;;;
16698;paciente_16698@email.com;Intermediary;City_1;;;;;;;;;;
16702;paciente_16702@email.com;Basic;City_3;;;;;;;;;;
16703;paciente_16703@email.com;Complete;City_5;;;;;;;;;;
16704;paciente_16704@email.com;Basic;City_3;;;;;;;;;;
16705;paciente_16705@email.com;Basic;City_2;;;;;;;;;;
16706;paciente_16706@email.com;Complete;City_1;;;;;;;;;;
16707;paciente_16707@email.com;Intermediary;City_1;;;;;;;;;;
16708;paciente_16708@email.com;Complete;City_4;;;;;;;;;;
16711;paciente_16711@email.com;Intermediary;City_3;;;;;;;;;;
16712;paciente_16712@email.com;Complete;City_5;;;;;;;;;;
16714;paciente_16714@email.com;Intermediary;City_1;;;;;;;;;;
16716;paciente_16716@email.com;Intermediary;City_2;;;;;;;;;;
16718;paciente_16718@email.com;Complete;City_2;;;;;;;;;;
16719;paciente_16719@email.com;Intermediary;City_4;;;;;;;;;;
16720;paciente_16720@email.com;Basic;City_5;;;;;;;;;;
16721;paciente_16721@email.com;Complete;City_2;;;;;;;;;;
16722;paciente_16722@email.com;Complete;City_1;;;;;;;;;;
16723;paciente_16723@email.com;Basic;City_1;;;;;;;;;;
16725;paciente_16725@email.com;Intermediary;City_4;;;;;;;;;;
16727;paciente_16727@email.com;Intermediary;City_2;;;;;;;;;;
16728;paciente_16728@email.com;Intermediary;City_5;;;;;;;;;;
16730;paciente_16730@email.com;Basic;City_2;;;;;;;;;;
16732;paciente_16732@email.com;Intermediary;City_1;;;;;;;;;;
16733;paciente_16733@email.com;Basic;City_5;;;;;;;;;;
16736;paciente_16736@email.com;Complete;City_5;;;;;;;;;;
16737;paciente_16737@email.com;Basic;City_3;;;;;;;;;;
16738;paciente_16738@email.com;Complete;City_3;;;;;;;;;;
16739;paciente_16739@email.com;Complete;City_5;;;;;;;;;;
16740;paciente_16740@email.com;Basic;City_4;;;;;;;;;;
16742;paciente_16742@email.com;Complete;City_5;;;;;;;;;;
16743;paciente_16743@email.com;Basic;City_3;;;;;;;;;;
16744;paciente_16744@email.com;Basic;City_3;;;;;;;;;;
16745;paciente_16745@email.com;Intermediary;City_1;;;;;;;;;;
16747;paciente_16747@email.com;Intermediary;City_5;;;;;;;;;;
16749;paciente_16749@email.com;Basic;City_4;;;;;;;;;;
16750;paciente_16750@email.com;Basic;City_2;;;;;;;;;;
16751;paciente_16751@email.com;Basic;City_2;;;;;;;;;;
16753;paciente_16753@email.com;Intermediary;City_4;;;;;;;;;;
16754;paciente_16754@email.com;Intermediary;City_2;;;;;;;;;;
16755;paciente_16755@email.com;Basic;City_1;;;;;;;;;;
16756;paciente_16756@email.com;Intermediary;City_3;;;;;;;;;;
16757;paciente_16757@email.com;Basic;City_4;;;;;;;;;;
16758;paciente_16758@email.com;Intermediary;City_1;;;;;;;;;;
16759;paciente_16759@email.com;Intermediary;City_2;;;;;;;;;;
16761;paciente_16761@email.com;Basic;City_5;;;;;;;;;;
16762;paciente_16762@email.com;Complete;City_2;;;;;;;;;;
16763;paciente_16763@email.com;Basic;City_3;;;;;;;;;;
16764;paciente_16764@email.com;Complete;City_2;;;;;;;;;;
16765;paciente_16765@email.com;Complete;City_3;;;;;;;;;;
16766;paciente_16766@email.com;Intermediary;City_4;;;;;;;;;;
16767;paciente_16767@email.com;Basic;City_3;;;;;;;;;;
16768;paciente_16768@email.com;Intermediary;City_4;;;;;;;;;;
16769;paciente_16769@email.com;Basic;City_4;;;;;;;;;;
16770;paciente_16770@email.com;Basic;City_2;;;;;;;;;;
16771;paciente_16771@email.com;Basic;City_4;;;;;;;;;;
16772;paciente_16772@email.com;Complete;City_2;;;;;;;;;;
16773;paciente_16773@email.com;Basic;City_4;;;;;;;;;;
16775;paciente_16775@email.com;Intermediary;City_3;;;;;;;;;;
16776;paciente_16776@email.com;Basic;City_2;;;;;;;;;;
16777;paciente_16777@email.com;Basic;City_3;;;;;;;;;;
16780;paciente_16780@email.com;Basic;City_4;;;;;;;;;;
16781;paciente_16781@email.com;Basic;City_2;;;;;;;;;;
16782;paciente_16782@email.com;Complete;City_2;;;;;;;;;;
16784;paciente_16784@email.com;Basic;City_3;;;;;;;;;;
16786;paciente_16786@email.com;Basic;City_4;;;;;;;;;;
16787;paciente_16787@email.com;Basic;City_5;;;;;;;;;;
16788;paciente_16788@email.com;Complete;City_5;;;;;;;;;;
16789;paciente_16789@email.com;Basic;City_4;;;;;;;;;;
16790;paciente_16790@email.com;Complete;City_5;;;;;;;;;;
16791;paciente_16791@email.com;Basic;City_1;;;;;;;;;;
16792;paciente_16792@email.com;Basic;City_3;;;;;;;;;;
16793;paciente_16793@email.com;Intermediary;City_1;;;;;;;;;;
16795;paciente_16795@email.com;Complete;City_4;;;;;;;;;;
16796;paciente_16796@email.com;Basic;City_3;;;;;;;;;;
16797;paciente_16797@email.com;Complete;City_5;;;;;;;;;;
16798;paciente_16798@email.com;Complete;City_5;;;;;;;;;;
16799;paciente_16799@email.com;Complete;City_3;;;;;;;;;;
16803;paciente_16803@email.com;Intermediary;City_1;;;;;;;;;;
16804;paciente_16804@email.com;Basic;City_3;;;;;;;;;;
16805;paciente_16805@email.com;Basic;City_4;;;;;;;;;;
16806;paciente_16806@email.com;Intermediary;City_1;;;;;;;;;;
16809;paciente_16809@email.com;Basic;City_3;;;;;;;;;;
16810;paciente_16810@email.com;Complete;City_2;;;;;;;;;;
16811;paciente_16811@email.com;Basic;City_4;;;;;;;;;;
16813;paciente_16813@email.com;Complete;City_3;;;;;;;;;;
16814;paciente_16814@email.com;Basic;City_3;;;;;;;;;;
16815;paciente_16815@email.com;Complete;City_4;;;;;;;;;;
16816;paciente_16816@email.com;Intermediary;City_5;;;;;;;;;;
16817;paciente_16817@email.com;Intermediary;City_3;;;;;;;;;;
16818;paciente_16818@email.com;Complete;City_2;;;;;;;;;;
16819;paciente_16819@email.com;Basic;City_2;;;;;;;;;;
16821;paciente_16821@email.com;Basic;City_2;;;;;;;;;;
16822;paciente_16822@email.com;Basic;City_5;;;;;;;;;;
16824;paciente_16824@email.com;Basic;City_3;;;;;;;;;;
16825;paciente_16825@email.com;Basic;City_4;;;;;;;;;;
16826;paciente_16826@email.com;Basic;City_4;;;;;;;;;;
16828;paciente_16828@email.com;Complete;City_4;;;;;;;;;;
16829;paciente_16829@email.com;Intermediary;City_5;;;;;;;;;;
16830;paciente_16830@email.com;Basic;City_1;;;;;;;;;;
16831;paciente_16831@email.com;Intermediary;City_5;;;;;;;;;;
16833;paciente_16833@email.com;Intermediary;City_5;;;;;;;;;;
16834;paciente_16834@email.com;Intermediary;City_4;;;;;;;;;;
16835;paciente_16835@email.com;Complete;City_2;;;;;;;;;;
16837;paciente_16837@email.com;Intermediary;City_1;;;;;;;;;;
16838;paciente_16838@email.com;Complete;City_5;;;;;;;;;;
16839;paciente_16839@email.com;Intermediary;City_2;;;;;;;;;;
16840;paciente_16840@email.com;Basic;City_4;;;;;;;;;;
16841;paciente_16841@email.com;Intermediary;City_2;;;;;;;;;;
16842;paciente_16842@email.com;Basic;City_1;;;;;;;;;;
16845;paciente_16845@email.com;Basic;City_3;;;;;;;;;;
16846;paciente_16846@email.com;Complete;City_2;;;;;;;;;;
16848;paciente_16848@email.com;Basic;City_2;;;;;;;;;;
16849;paciente_16849@email.com;Complete;City_1;;;;;;;;;;
16851;paciente_16851@email.com;Basic;City_1;;;;;;;;;;
16852;paciente_16852@email.com;Basic;City_2;;;;;;;;;;
16853;paciente_16853@email.com;Basic;City_1;;;;;;;;;;
16854;paciente_16854@email.com;Complete;City_4;;;;;;;;;;
16855;paciente_16855@email.com;Complete;City_2;;;;;;;;;;
16857;paciente_16857@email.com;Intermediary;City_1;;;;;;;;;;
16859;paciente_16859@email.com;Intermediary;City_2;;;;;;;;;;
16860;paciente_16860@email.com;Basic;City_1;;;;;;;;;;
16862;paciente_16862@email.com;Basic;City_2;;;;;;;;;;
16864;paciente_16864@email.com;Intermediary;City_2;;;;;;;;;;
16866;paciente_16866@email.com;Intermediary;City_4;;;;;;;;;;
16868;paciente_16868@email.com;Complete;City_1;;;;;;;;;;
16870;paciente_16870@email.com;Basic;City_2;;;;;;;;;;
16871;paciente_16871@email.com;Complete;City_1;;;;;;;;;;
16873;paciente_16873@email.com;Basic;City_3;;;;;;;;;;
16875;paciente_16875@email.com;Complete;City_4;;;;;;;;;;
16876;paciente_16876@email.com;Basic;City_4;;;;;;;;;;
16877;paciente_16877@email.com;Complete;City_1;;;;;;;;;;
16879;paciente_16879@email.com;Basic;City_2;;;;;;;;;;
16880;paciente_16880@email.com;Complete;City_3;;;;;;;;;;
16882;paciente_16882@email.com;Intermediary;City_4;;;;;;;;;;
16884;paciente_16884@email.com;Complete;City_4;;;;;;;;;;
16886;paciente_16886@email.com;Basic;City_3;;;;;;;;;;
16887;paciente_16887@email.com;Intermediary;City_5;;;;;;;;;;
16888;paciente_16888@email.com;Complete;City_2;;;;;;;;;;
16890;paciente_16890@email.com;Complete;City_1;;;;;;;;;;
16891;paciente_16891@email.com;Complete;City_4;;;;;;;;;;
16892;paciente_16892@email.com;Basic;City_2;;;;;;;;;;
16893;paciente_16893@email.com;Basic;City_1;;;;;;;;;;
16894;paciente_16894@email.com;Intermediary;City_4;;;;;;;;;;
16895;paciente_16895@email.com;Basic;City_4;;;;;;;;;;
16897;paciente_16897@email.com;Basic;City_1;;;;;;;;;;
16898;paciente_16898@email.com;Complete;City_4;;;;;;;;;;
16899;paciente_16899@email.com;Intermediary;City_1;;;;;;;;;;
16900;paciente_16900@email.com;Intermediary;City_5;;;;;;;;;;
16906;paciente_16906@email.com;Intermediary;City_3;;;;;;;;;;
16907;paciente_16907@email.com;Intermediary;City_5;;;;;;;;;;
16908;paciente_16908@email.com;Intermediary;City_1;;;;;;;;;;
16909;paciente_16909@email.com;Complete;City_3;;;;;;;;;;
16910;paciente_16910@email.com;Basic;City_3;;;;;;;;;;
16911;paciente_16911@email.com;Complete;City_1;;;;;;;;;;
16912;paciente_16912@email.com;Basic;City_4;;;;;;;;;;
16914;paciente_16914@email.com;Intermediary;City_5;;;;;;;;;;
16915;paciente_16915@email.com;Complete;City_5;;;;;;;;;;
16917;paciente_16917@email.com;Intermediary;City_3;;;;;;;;;;
16918;paciente_16918@email.com;Complete;City_2;;;;;;;;;;
16920;paciente_16920@email.com;Intermediary;City_4;;;;;;;;;;
16921;paciente_16921@email.com;Complete;City_1;;;;;;;;;;
16922;paciente_16922@email.com;Intermediary;City_1;;;;;;;;;;
16923;paciente_16923@email.com;Intermediary;City_3;;;;;;;;;;
16924;paciente_16924@email.com;Intermediary;City_4;;;;;;;;;;
16926;paciente_16926@email.com;Basic;City_3;;;;;;;;;;
16928;paciente_16928@email.com;Intermediary;City_2;;;;;;;;;;
16930;paciente_16930@email.com;Basic;City_1;;;;;;;;;;
16932;paciente_16932@email.com;Intermediary;City_4;;;;;;;;;;
16934;paciente_16934@email.com;Intermediary;City_4;;;;;;;;;;
16935;paciente_16935@email.com;Intermediary;City_4;;;;;;;;;;
16937;paciente_16937@email.com;Basic;City_1;;;;;;;;;;
16941;paciente_16941@email.com;Basic;City_3;;;;;;;;;;
16942;paciente_16942@email.com;Basic;City_3;;;;;;;;;;
16944;paciente_16944@email.com;Complete;City_4;;;;;;;;;;
16945;paciente_16945@email.com;Basic;City_3;;;;;;;;;;
16946;paciente_16946@email.com;Basic;City_5;;;;;;;;;;
16947;paciente_16947@email.com;Intermediary;City_1;;;;;;;;;;
16948;paciente_16948@email.com;Basic;City_3;;;;;;;;;;
16949;paciente_16949@email.com;Intermediary;City_2;;;;;;;;;;
16951;paciente_16951@email.com;Complete;City_3;;;;;;;;;;
16952;paciente_16952@email.com;Basic;City_1;;;;;;;;;;
16953;paciente_16953@email.com;Basic;City_3;;;;;;;;;;
16954;paciente_16954@email.com;Complete;City_5;;;;;;;;;;
16955;paciente_16955@email.com;Intermediary;City_2;;;;;;;;;;
16956;paciente_16956@email.com;Complete;City_2;;;;;;;;;;
16957;paciente_16957@email.com;Basic;City_1;;;;;;;;;;
16958;paciente_16958@email.com;Basic;City_5;;;;;;;;;;
16959;paciente_16959@email.com;Basic;City_4;;;;;;;;;;
16960;paciente_16960@email.com;Complete;City_4;;;;;;;;;;
16962;paciente_16962@email.com;Basic;City_4;;;;;;;;;;
16963;paciente_16963@email.com;Intermediary;City_2;;;;;;;;;;
16966;paciente_16966@email.com;Intermediary;City_1;;;;;;;;;;
16967;paciente_16967@email.com;Complete;City_3;;;;;;;;;;
16970;paciente_16970@email.com;Basic;City_3;;;;;;;;;;
16971;paciente_16971@email.com;Intermediary;City_5;;;;;;;;;;
16972;paciente_16972@email.com;Basic;City_5;;;;;;;;;;
16973;paciente_16973@email.com;Intermediary;City_5;;;;;;;;;;
16975;paciente_16975@email.com;Complete;City_4;;;;;;;;;;
16976;paciente_16976@email.com;Basic;City_3;;;;;;;;;;
16978;paciente_16978@email.com;Intermediary;City_5;;;;;;;;;;
16979;paciente_16979@email.com;Basic;City_5;;;;;;;;;;
16980;paciente_16980@email.com;Basic;City_4;;;;;;;;;;
16981;paciente_16981@email.com;Complete;City_3;;;;;;;;;;
16983;paciente_16983@email.com;Intermediary;City_5;;;;;;;;;;
16984;paciente_16984@email.com;Basic;City_5;;;;;;;;;;
16985;paciente_16985@email.com;Complete;City_5;;;;;;;;;;
16987;paciente_16987@email.com;Intermediary;City_1;;;;;;;;;;
16988;paciente_16988@email.com;Intermediary;City_4;;;;;;;;;;
16990;paciente_16990@email.com;Basic;City_1;;;;;;;;;;
16991;paciente_16991@email.com;Basic;City_1;;;;;;;;;;
16992;paciente_16992@email.com;Intermediary;City_3;;;;;;;;;;
16995;paciente_16995@email.com;Intermediary;City_2;;;;;;;;;;
16996;paciente_16996@email.com;Basic;City_5;;;;;;;;;;
16997;paciente_16997@email.com;Basic;City_3;;;;;;;;;;
16998;paciente_16998@email.com;Basic;City_1;;;;;;;;;;
16999;paciente_16999@email.com;Intermediary;City_4;;;;;;;;;;
17001;paciente_17001@email.com;Basic;City_3;;;;;;;;;;
17002;paciente_17002@email.com;Complete;City_4;;;;;;;;;;
17004;paciente_17004@email.com;Basic;City_1;;;;;;;;;;
17005;paciente_17005@email.com;Basic;City_4;;;;;;;;;;
17007;paciente_17007@email.com;Basic;City_4;;;;;;;;;;
17008;paciente_17008@email.com;Intermediary;City_4;;;;;;;;;;
17010;paciente_17010@email.com;Intermediary;City_4;;;;;;;;;;
17011;paciente_17011@email.com;Intermediary;City_1;;;;;;;;;;
17012;paciente_17012@email.com;Intermediary;City_5;;;;;;;;;;
17015;paciente_17015@email.com;Basic;City_1;;;;;;;;;;
17016;paciente_17016@email.com;Basic;City_4;;;;;;;;;;
17017;paciente_17017@email.com;Basic;City_4;;;;;;;;;;
17021;paciente_17021@email.com;Intermediary;City_2;;;;;;;;;;
17022;paciente_17022@email.com;Intermediary;City_2;;;;;;;;;;
17023;paciente_17023@email.com;Complete;City_4;;;;;;;;;;
17024;paciente_17024@email.com;Basic;City_2;;;;;;;;;;
17025;paciente_17025@email.com;Basic;City_2;;;;;;;;;;
17026;paciente_17026@email.com;Intermediary;City_3;;;;;;;;;;
17027;paciente_17027@email.com;Complete;City_2;;;;;;;;;;
17028;paciente_17028@email.com;Complete;City_1;;;;;;;;;;
17030;paciente_17030@email.com;Intermediary;City_4;;;;;;;;;;
17031;paciente_17031@email.com;Basic;City_2;;;;;;;;;;
17033;paciente_17033@email.com;Intermediary;City_3;;;;;;;;;;
17035;paciente_17035@email.com;Basic;City_1;;;;;;;;;;
17036;paciente_17036@email.com;Basic;City_4;;;;;;;;;;
17037;paciente_17037@email.com;Basic;City_4;;;;;;;;;;
17039;paciente_17039@email.com;Complete;City_5;;;;;;;;;;
17041;paciente_17041@email.com;Complete;City_2;;;;;;;;;;
17042;paciente_17042@email.com;Complete;City_2;;;;;;;;;;
17043;paciente_17043@email.com;Intermediary;City_5;;;;;;;;;;
17044;paciente_17044@email.com;Basic;City_2;;;;;;;;;;
17047;paciente_17047@email.com;Intermediary;City_4;;;;;;;;;;
17048;paciente_17048@email.com;Complete;City_5;;;;;;;;;;
